Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,OnlineSecurity,StreamingTV,StreamingMovies,MonthlyCharge,Bandwidth_GB_Year,InternetService_DSL,InternetService_Fiber Optic
254,2,73,12610.41,1,11.3134,21,0,0,1,1,197.6288,1883.901145,0,0
30662,8,72,50092.12,0,10.4055,15,0,0,1,0,159.9642,5556.247274,0,0
26588,3,38,40392.47,1,9.73677222,11,1,1,0,1,172.455519,1442.347357,0,1
1457,0,54,26728.25,0,13.3713819,8,4,0,0,1,172.456745,1541.269223,1,0
14687,4,73,31717.01,0,14.32472,15,1,0,0,1,114.9658,4937.838244,0,0
31101,1,40,21654.51,0,10.4766784,11,0,1,1,0,119.989722,626.5880936,0,0
505,3,66,24805.02,1,8.856522955,13,2,0,1,1,240.114868,715.7384607,0,1
15059,2,66,31680.85,1,6.006855,8,0,1,1,1,215.1591,2668.981332,1,0
406,0,89,41450.22,0,8.754075,9,0,1,1,0,129.9763,4151.767751,0,0
143,7,33,16859.67,0,12.55796,13,2,1,1,0,139.9568,787.5389871,0,1
36550,0,89,46051.44,0,13.84425,10,0,0,1,1,200.1185,6099.425081,1,0
19578,8,18,104480.4,0,18.44059,12,0,0,1,1,275.1336,2596.374524,0,1
11740,0,26,13665.81,0,5.101935,14,0,0,0,0,134.9801,5004.36005,0,0
3991,5,53,32677.84,0,14.39837,14,0,0,0,0,159.9656,5503.322362,1,0
1154,1,38,26759.89,0,9.783459,13,1,0,1,1,262.6106,6018.077107,0,1
14242,3,86,39163.32,0,12.08205854,14,0,0,0,1,169.967067,944.331401,0,0
3502,0,32,20091.91,1,9.556514,9,2,0,1,0,149.9776,1535.243963,0,0
8171,0,88,57295.46,0,13.02587,13,2,1,0,0,140.0342,1452.568552,0,0
5100,0,86,53330.75,0,12.78548,10,0,0,0,1,147.4421,5372.485557,0,1
14328,1,58,83027.06,1,8.288306,8,2,1,0,1,194.9744,1289.865177,0,1
601,0,34,49393.59,0,6.26674205,14,1,0,1,0,164.967019,1099.763014,1,0
9470,2,33,9774.33,0,11.48171,14,0,0,1,0,162.4676,1792.965757,1,0
1599,1,70,84595.21,1,5.881302,12,0,1,0,1,154.9919,5109.745716,1,0
372,4,27,10046.34,0,4.796609,10,0,1,1,1,245.1612,4016.522653,0,0
1574,1,87,31395.62,0,4.000136,13,1,0,1,0,139.9816,5640.828106,0,0
7349,3,79,30057.73,0,17.30888,11,0,0,1,0,129.9621,5586.42851,1,0
0,1,59,43660.04,1,14.66262,9,1,0,1,0,184.9634,1028.550477,1,0
52939,3,74,23083.13,0,7.210451,9,1,1,0,1,172.4555,5483.045236,0,1
5819,8,56,30195.71,1,11.13577596,12,2,1,1,0,167.484705,1363.377334,1,0
2840,8,89,74303.71,0,12.21401,12,0,1,0,1,117.4835,5365.288201,0,0
678,2,31,55821.74,1,3.888998584,12,1,0,1,0,204.949594,580.0697389,0,1
17092,1,35,36965.48,0,10.02068,12,0,0,0,1,182.4608,5662.285046,0,1
9696,3,49,15777.93,1,11.55879323,12,1,1,1,0,187.484705,1197.290608,0,1
4101,4,44,64963.05,0,8.54284,12,1,0,0,0,127.4601,1735.029687,1,0
952,2,62,22956.29,0,12.2106,11,0,0,0,1,139.9512,5808.356444,1,0
291,6,66,18020.93,1,9.609291,8,0,1,1,1,277.6513,4811.89025,0,1
59637,1,80,14174.86,0,10.61778,12,1,1,0,1,164.9647,5895.135365,1,0
7470,3,74,22610.64,1,10.04493,11,3,0,1,1,275.1336,6268.031469,0,1
9910,0,49,37658.41,0,10.63472,14,3,0,1,0,104.9629,6109.236207,0,0
5985,1,66,72870.66,0,13.83085,9,3,0,0,1,174.9699,6525.625338,1,0
451,1,37,53940.16,0,12.71615,10,3,1,1,0,152.509,1005.757327,0,0
785,4,50,3853.35,0,10.29605,5,0,1,0,1,162.4982,680.0803141,0,0
4941,4,30,35924.8,1,2.924418,15,3,1,0,0,149.9741,1541.0921,1,0
392,0,24,4035.91,0,12.39438,14,0,1,1,0,139.9568,5507.18923,0,1
13553,1,28,65499.28,0,9.965158,14,1,0,0,0,134.9801,2021.193572,0,0
13268,3,19,78517.82,1,9.566023,14,3,0,1,1,240.1149,908.2440178,0,1
4435,1,27,22686.88,0,12.40041,7,1,1,0,1,217.4702,5375.898345,0,1
6153,2,37,35233.87,0,10.39968,10,1,1,1,1,210.1563,5427.886371,0,0
555,2,81,56875.65,0,7.536421,11,2,0,0,1,162.447,6322.708205,1,0
321,1,21,52047.29,0,11.98224,11,1,0,1,0,184.9634,4529.902067,1,0
16394,9,57,60943.41,0,13.57622,17,2,0,1,0,117.4858,5184.100141,0,0
3866,3,58,64117.45,0,10.7445,8,0,0,0,1,147.4713,394.202773,0,0
7731,3,74,18326.88,1,9.479801512,20,0,0,1,1,232.641455,1328.568048,0,1
52688,0,52,59958.03,0,7.998634,7,1,1,1,0,172.4624,853.7834038,0,1
46344,1,86,48971.18,0,14.67533687,6,2,1,0,0,182.483267,745.0467839,0,1
846,0,38,20219.9,0,11.86714,9,1,0,1,1,235.1372,5459.660641,1,0
248,0,86,67611.32,0,9.049913,5,2,1,1,1,202.6362,5232.068649,1,0
524,4,61,32807.29,0,6.116148,13,1,0,0,0,144.9607,4571.146514,0,1
0,0,63,43184.08,0,4.272572,18,1,1,0,1,129.9598,1185.421568,1,0
157,1,20,6733.76,0,11.86573,11,2,0,0,0,112.4844,5604.566058,0,0
24666,0,45,59333.32,0,12.78434846,5,0,1,0,0,129.99153,1523.63262,1,0
22202,2,80,37333.83,1,9.36573,16,3,1,1,1,270.1604,5310.662479,1,0
4698,0,29,105294.0,0,8.069085,12,1,0,1,0,149.9447,6066.547252,1,0
7360,0,76,22875.95,0,7.134899,6,0,1,1,1,245.132,6013.898703,0,1
516,0,85,28522.56,0,11.02093,14,0,0,1,0,169.9447,1208.822377,0,1
1165,2,81,30434.99,0,4.316379108,8,2,1,1,1,235.188375,1795.290082,0,0
7247,0,45,14277.26,0,8.920833,12,2,1,0,0,107.482,1429.357527,1,0
2913,0,61,14192.54,0,10.66077,9,0,1,0,1,164.9647,5760.325515,1,0
312,0,21,49614.23,0,6.244054,11,2,0,0,0,137.4698,911.2594992,1,0
1841,4,41,19089.26,0,6.574956,9,0,0,0,0,79.97886,979.2710238,0,0
1690,0,31,73134.03,1,13.3432,16,0,0,1,0,184.9634,1613.918447,1,0
54,2,72,112245.07,1,8.960273769,15,0,0,0,1,192.470522,780.3612617,0,1
22152,4,32,81934.59,0,5.616141,11,0,0,0,1,172.4705,6510.228805,1,0
15129,4,25,30324.88,1,11.14727,13,3,0,1,0,152.4907,778.5344798,0,0
1397,1,69,57730.91,0,8.943037777,10,1,0,0,0,92.455141,720.6019295,1,0
4243,3,71,55840.35,0,6.444558317,15,0,1,1,1,255.155493,1420.771651,0,1
116,0,37,47683.58,0,5.729233184,7,1,1,1,0,184.971516,806.2451255,0,1
4641,1,44,16314.59,0,10.16254,10,0,0,0,0,127.4601,1638.620437,1,0
46995,0,60,21294.13,0,8.357857,16,1,1,1,0,164.9889,4149.822715,0,1
797,3,32,21486.46,1,5.349482623,8,1,1,1,1,225.145743,2539.76136,1,0
26177,0,26,29693.06,0,14.58138,13,1,1,1,1,190.127,3348.604428,1,0
2090,1,77,32149.05,0,9.751665909,8,2,0,0,1,192.470522,738.8929143,0,1
1296,0,48,38501.46,0,8.890456,10,0,0,0,0,124.9935,4303.028243,0,0
12089,4,84,15431.03,0,13.93978,11,3,0,0,1,194.9699,4164.277154,0,1
1225,1,77,41169.69,1,11.49389,12,0,1,1,1,257.6513,1968.75769,1,0
13719,4,38,32253.23,1,9.303316,9,1,1,0,1,197.484,1351.962079,1,0
586,1,80,32964.42,0,6.794031,12,0,0,1,0,184.967,1174.511172,0,1
81,0,22,65714.5,0,8.229441,9,1,1,0,1,152.4555,6309.069748,1,0
56838,0,20,41691.46,0,14.73499,12,1,1,0,1,162.4827,6039.469343,0,1
17287,7,88,28216.6,0,6.474834,15,1,0,0,0,137.4698,6150.907768,1,0
263,1,69,54342.87,0,14.34346,14,0,0,1,1,200.1323,5197.361049,1,0
2004,4,82,12537.81,0,12.24576,16,2,0,1,0,139.9349,4977.28191,1,0
196,9,63,32285.99,0,9.474793202,18,2,0,0,1,172.47417,2095.858312,0,1
1407,10,64,60462.14,0,11.75314,11,1,0,1,1,197.6288,3780.253613,0,0
2863,4,71,45323.86,0,8.265002035,10,1,1,0,0,120.004928,1885.939118,1,0
22569,0,50,40271.47,1,13.93422217,11,1,1,0,1,172.484753,1283.463995,0,0
231,0,89,30077.16,0,12.01569,14,3,0,0,0,134.9801,3633.284673,0,0
974,2,54,27636.12,0,8.449861,12,1,1,1,1,235.1555,6809.432261,1,0
1851,2,63,45634.2,0,9.470419821,14,1,0,1,0,184.963371,1570.641337,1,0
6241,0,78,7234.69,0,6.9305,13,1,1,0,1,229.9931,5444.798489,0,1
29911,0,89,33067.37,0,9.674462,14,0,0,1,0,172.4579,5843.001421,0,1
518,2,87,21790.0,0,12.83596,15,0,0,0,0,179.9656,941.2227255,0,1
865,1,85,29898.21,0,5.247803,8,0,0,1,0,149.9447,5341.20171,1,0
25907,0,58,23107.22,1,5.546944946,15,3,1,1,1,245.145743,911.3769495,0,1
335,2,60,10326.69,1,9.509801,20,0,0,1,1,267.6427,6752.652755,1,0
693,0,78,51371.19,0,12.88716,10,2,1,1,1,242.6326,4430.367889,0,1
8381,0,58,47034.88,0,8.929622575,13,1,0,1,0,149.944668,1711.161405,1,0
359,3,82,29305.72,0,11.64795,7,0,1,0,0,159.9875,602.0049206,0,1
540,1,27,30943.33,0,16.9392,17,1,0,1,1,230.1344,5470.490324,0,0
127,3,37,7312.21,0,13.10561,14,0,0,0,1,127.4887,5422.646982,0,0
1837,1,31,29539.51,0,10.16935,13,0,0,0,0,157.4836,1747.20978,0,1
29986,1,73,13313.87,0,8.421258,12,2,0,1,1,220.1185,6008.789959,0,1
3294,2,68,55409.09,1,7.695864,7,1,1,1,1,225.132,4444.680517,1,0
20195,1,62,10852.14,0,6.236748796,11,3,0,0,1,172.470522,1887.699697,1,0
6140,3,19,65377.87,0,9.863350742,12,0,0,0,1,147.442069,746.2481195,0,1
7958,3,85,43345.6,0,7.279683,11,0,0,1,1,207.6386,5742.088036,0,0
653,1,69,20297.39,1,11.52687,11,0,0,1,0,139.9349,1078.567268,1,0
9575,2,28,15824.51,0,6.67582,20,1,0,0,1,169.9671,4136.166396,0,0
6543,2,53,4978.33,0,10.5758,9,1,1,1,1,190.1737,5779.47654,0,0
255,3,76,62939.99,0,8.593968,13,0,0,0,1,179.9476,5476.19566,0,1
412,8,39,18813.32,0,9.754194,10,1,1,1,1,222.65,6018.341413,0,1
16659,5,64,16359.9,0,11.10706,14,1,0,1,0,137.4392,1388.786045,0,1
25220,7,47,33241.87,0,6.093676,14,0,0,1,1,232.624,6578.562564,1,0
2335,0,56,26010.99,0,10.30393,9,1,0,0,1,159.9476,6256.139215,1,0
665,10,47,18374.83,0,13.10764,13,1,0,1,0,149.9483,3857.992654,0,1
853,4,82,60271.58,1,5.147124,15,2,0,1,0,197.4725,1151.98874,1,0
6705,0,77,67495.36,0,6.767293,14,0,0,1,0,137.4392,984.2773024,0,1
593,5,44,16465.85,0,6.665835,13,2,0,1,0,149.9483,4732.155898,0,1
42011,3,84,22688.87,0,7.670802,16,0,1,0,1,129.9926,5640.220209,0,0
12577,0,22,80295.4,0,13.35703,12,1,1,1,0,152.4624,5583.623978,1,0
1326,2,47,42848.92,0,10.08263,13,1,1,0,0,82.49655,320.9812888,0,0
1024,10,18,40174.74,1,11.53912,13,1,0,1,1,240.1149,5394.514435,0,1
48386,0,52,11609.43,0,10.20567,14,0,0,0,0,79.97886,4345.907298,0,0
9489,3,26,41037.45,1,8.003539,11,0,0,1,1,207.6094,2261.0457,0,1
1076,6,55,16735.53,0,8.663723,11,2,1,1,0,187.4847,1363.30698,0,1
411,0,49,71166.06,0,14.93768,10,2,1,1,1,225.132,5293.295324,1,0
9932,4,40,15953.2,1,10.4603,9,3,0,0,1,179.9476,551.7257141,0,1
11272,2,85,32092.18,0,9.357409,18,2,0,1,0,172.4404,6092.399467,1,0
135,4,51,29217.49,1,8.928833,10,2,0,1,1,265.147,1308.576837,0,1
678,3,46,60537.01,1,9.320336,12,0,0,0,1,182.4433,1772.190486,1,0
21141,1,76,17218.09,1,14.78936522,10,1,0,1,0,159.964152,729.541703,0,0
7260,2,35,22751.38,0,8.301608,16,0,1,1,1,255.1417,6572.01585,0,1
3052,0,41,16117.26,1,9.320031526,20,3,1,1,1,210.12704,1316.773005,0,1
25328,0,20,40700.25,0,7.74031,12,0,1,1,0,152.4798,6161.795039,0,1
767,7,27,9842.67,0,9.188708,10,2,0,0,0,124.9607,5975.718085,1,0
1871,4,20,68517.92,1,10.35591,12,2,0,1,1,200.1185,1376.444987,1,0
9762,8,79,26204.77,1,8.669204519,11,1,0,1,1,212.641455,2270.749222,1,0
650,1,54,40958.69,0,7.409574,7,0,0,1,0,162.5005,3988.109354,0,0
10011,8,63,80733.05,0,15.70968,10,0,1,1,0,139.9568,1497.60783,0,1
645,1,86,59196.24,1,8.270133,17,1,0,0,1,127.475,412.7637414,0,0
1107,1,63,90795.38,0,14.48243,15,0,0,1,1,252.6378,5993.520721,0,1
11543,3,48,8351.9,0,9.005111,17,3,0,0,1,214.9525,6108.046116,0,1
9493,2,44,36991.79,0,6.666431,6,1,0,0,0,179.9794,1407.673878,0,1
52484,4,69,33442.79,1,10.61771118,18,1,1,1,1,257.651257,1745.125956,1,0
14243,2,51,29567.14,0,9.93934,12,2,0,0,1,172.4567,5534.707356,1,0
674,0,51,18585.86,0,15.34082,8,3,0,1,0,204.9634,655.8888087,0,1
11540,3,32,28696.57,0,10.26758,15,0,0,0,0,144.9607,5811.49739,0,1
217,2,76,20382.46,1,9.545723,11,2,1,0,1,197.484,2275.291432,1,0
492,0,44,49320.63,0,6.840473,12,0,1,0,1,129.9598,5308.256406,1,0
2707,6,44,53049.26,0,10.66709,14,3,1,1,1,232.652,6669.578632,0,0
1997,2,73,37027.19,0,7.133502,8,0,1,0,0,150.007,5012.390451,0,0
3522,2,66,231252.0,0,6.463637,11,3,0,0,0,139.983,6047.422965,1,0
745,3,62,38139.38,0,12.64941,10,2,1,1,1,210.1563,5854.565694,0,0
13484,0,87,16074.96,0,8.951709,7,0,0,1,1,210.1051,6524.465811,1,0
607,3,75,14039.21,0,8.571019738,5,1,0,1,0,174.976769,1662.533055,1,0
4298,3,73,19839.22,0,8.779628,10,1,1,0,0,172.5104,6104.609294,0,1
30804,7,24,34593.77,0,10.10075,11,0,0,0,1,127.475,3895.327082,0,0
193,5,82,33144.92,0,11.41366,14,2,0,1,1,220.1323,5083.752685,0,1
7862,3,31,61362.22,1,13.1638,12,1,0,1,0,149.9447,1121.849069,1,0
630,10,85,64074.31,1,10.43098,13,0,0,1,1,255.1372,1151.849425,0,1
0,1,60,25429.84,0,11.73306,14,0,1,0,1,162.5119,5341.089808,0,0
9791,0,19,61510.96,0,8.006475,11,1,0,0,1,149.9378,1722.330381,1,0
1509,0,73,9950.46,0,9.093379,12,1,1,1,1,210.127,4809.347606,0,1
41407,1,81,71453.49,1,13.10218,10,1,0,0,0,124.9607,535.7389183,1,0
11866,3,80,5307.89,0,12.38166,12,3,0,1,0,184.9496,5011.208685,1,0
24447,0,47,21028.18,1,14.10578,10,0,1,1,1,255.1555,864.371328,0,1
4216,0,81,29711.23,0,12.46556,8,1,0,1,0,149.9483,5163.277727,0,1
5602,4,85,20302.73,0,13.72841,9,0,1,0,1,172.4555,4284.947558,0,1
308,4,75,52982.0,0,11.36732,13,0,0,0,0,144.9607,5699.245355,0,1
17248,2,70,51988.65,0,8.844986609,9,1,1,0,0,195.006206,909.9557807,0,1
1775,1,52,65707.03,0,12.45803,13,2,1,0,0,160.0013,5899.878533,0,1
12968,0,71,21896.48,0,8.156063,10,1,1,1,0,172.4624,410.7935286,0,1
7762,0,47,55327.65,0,9.483539,10,0,0,0,0,147.4564,6243.093544,1,0
187,1,24,20693.63,0,12.71722,9,0,0,0,1,202.4433,6071.169112,0,1
2649,1,39,119599.4,0,4.876124,9,2,1,0,1,184.9785,3747.78242,0,1
92,3,77,50725.09,0,7.418985,20,4,1,0,0,150.0208,5674.734009,0,0
7410,0,53,23353.6,0,9.915598,8,1,1,1,0,184.9853,5194.643427,0,1
95,10,44,17438.83,0,5.597195,13,0,0,0,1,147.4713,5847.97974,0,0
1267,0,48,41250.17,0,10.2122,9,1,0,0,1,182.447,821.6574124,0,1
1935,1,35,16440.05,1,10.8621377,16,1,0,1,1,242.610632,2088.48083,1,0
7656,7,54,54726.01,0,8.218342,13,0,0,0,0,92.5018,5394.351469,0,0
4926,4,82,76066.77,0,15.27146446,12,2,0,1,0,139.981577,1939.811149,0,0
1242,0,42,43632.29,0,10.67464,13,1,0,1,1,252.6378,5940.543417,0,1
155,3,52,65414.02,0,14.15375,9,0,1,1,0,162.4526,6172.221046,0,1
1476,2,89,67432.19,0,5.656324,8,0,0,1,0,204.9496,5408.328182,0,1
14985,1,38,30926.53,0,9.154382,8,0,1,0,0,169.9741,4305.698234,0,1
60,4,79,38645.01,0,11.37166,12,0,0,1,0,149.9447,5980.037893,1,0
36245,3,20,43073.14,0,7.045836,12,2,1,1,0,120.0035,5610.48353,0,0
12846,0,88,7908.67,0,10.66732,7,2,0,0,1,172.4567,6335.562326,1,0
3739,2,28,21837.62,1,12.5508,8,1,0,1,1,220.1615,1829.634417,0,0
10246,4,23,15449.69,0,9.112086,13,1,0,0,1,172.4705,5245.572739,1,0
2968,0,75,68709.62,1,10.20829,13,1,1,1,1,232.6228,808.114485,0,1
312,2,55,23279.78,0,10.37357,15,0,0,1,1,287.6427,4168.120303,0,1
10450,4,43,68457.74,0,5.233119,12,1,1,1,1,277.6375,5156.532721,0,1
7371,7,43,37989.78,0,6.088598,11,0,1,0,1,164.9647,6709.021998,1,0
9282,1,70,70656.34,0,10.97367,15,1,1,0,0,182.497,708.4028154,0,1
2733,5,66,40660.84,0,11.58410296,11,0,0,1,0,137.439154,710.7541633,0,1
6359,0,42,24214.43,0,9.497679,8,2,1,0,0,139.9875,5927.225005,1,0
13568,1,69,22004.51,0,10.34204,11,1,0,0,1,194.9699,4707.7319,0,1
266,1,69,7401.68,1,5.864437,14,0,0,1,0,152.4579,1814.711402,1,0
2072,0,26,9362.64,0,12.49043,4,0,0,0,1,194.9663,5813.10524,1,0
1104,4,25,13487.36,0,12.5131,10,0,1,0,1,177.4876,5600.149879,1,0
18575,0,45,13216.99,1,8.308668,15,0,1,1,0,144.9889,1166.216656,1,0
2479,2,40,10986.24,0,9.270527,7,0,1,0,0,195.0062,1646.32071,0,1
3787,1,82,43447.28,0,5.443862,13,2,0,1,1,220.1323,1386.235112,0,1
7290,7,70,27430.39,0,9.919678232,11,0,1,1,0,154.975543,1636.158987,1,0
49836,3,88,4196.99,0,8.949569,12,1,0,0,1,147.4421,1114.819074,0,1
123,2,19,15662.37,0,9.092051,12,1,0,1,1,207.6094,1409.932665,0,1
168,0,37,25050.64,0,7.940397,15,0,0,0,0,134.9509,5646.563818,0,1
2935,5,68,51061.01,0,1.45088,9,1,1,0,1,184.9939,5426.206923,0,0
49,1,36,87308.01,0,9.246170832,7,1,1,0,0,182.497044,1062.905651,0,1
2535,0,79,11467.5,1,11.18272453,10,0,0,1,1,200.118516,1907.242972,1,0
796,3,74,87428.18,1,7.92642809,10,0,1,0,0,169.974105,584.4226607,0,1
465,5,21,23707.83,1,9.62737,9,3,1,1,1,245.1457,1589.194648,0,1
11949,2,60,9104.94,0,11.17089,20,1,0,0,1,182.49,5353.001743,0,0
15477,4,63,32525.69,1,3.712647,10,2,0,1,1,275.1336,6277.545967,0,1
64,1,32,91022.36,0,15.16412,8,0,0,0,0,159.983,1163.07255,0,1
30768,1,72,19903.1,0,12.18916,12,3,1,0,1,217.484,6066.50191,0,1
865,1,28,14959.35,0,7.954417,20,2,0,0,0,79.97886,627.880394,0,0
1210,0,84,15037.87,0,9.378955,11,0,1,0,0,114.9728,5291.934219,0,1
21202,0,88,73321.99,0,6.674947,12,2,0,0,0,112.4844,4945.176054,0,0
81,8,34,18136.36,0,8.704414121,6,1,0,0,0,92.455141,1971.551928,1,0
1135,1,89,31600.92,0,4.978546291,12,2,0,1,0,197.472533,1404.435534,1,0
22935,2,57,10050.85,0,7.018821,11,3,0,0,1,114.9658,1343.149177,0,0
45,3,75,95261.66,1,8.596007,12,2,0,0,1,139.965,1483.797409,1,0
163,4,81,26763.52,1,10.65970319,14,1,0,1,0,172.440432,1221.696817,1,0
3667,0,37,7669.04,0,14.10881,14,0,0,0,0,159.983,5852.594859,0,1
4035,4,33,33347.6,1,12.42915,14,4,0,1,0,192.4404,824.1074963,0,1
357,1,38,28822.56,1,6.572112158,11,0,0,0,0,137.469817,718.7685676,1,0
5817,0,64,8517.87,1,7.843571,10,1,0,1,1,242.6281,5772.05845,0,1
4242,3,57,42171.95,1,11.04409,10,2,0,1,1,232.624,4172.229195,1,0
3111,1,44,79942.93,0,14.69877,13,1,1,0,0,107.482,6076.755109,1,0
6060,1,58,61541.53,0,8.128102,18,2,0,0,0,79.97886,301.5746797,0,0
43714,0,31,7410.71,0,11.64621,13,0,0,0,0,179.9656,1293.256696,0,1
348,1,38,41361.07,0,14.38651,13,0,0,1,0,149.9621,3989.844733,0,1
1594,1,82,60150.88,0,8.637279441,11,0,1,0,0,149.977753,1567.544174,0,1
1039,4,82,45442.15,0,12.37307,13,1,0,0,1,114.9658,4939.508383,0,0
26719,10,76,6798.07,0,9.222467,11,0,1,1,0,152.4624,6209.831863,1,0
28929,4,75,61084.32,0,10.68339,13,0,1,0,1,182.4653,5700.531807,0,1
21462,1,21,20057.8,1,7.383215,14,1,1,1,1,222.6326,1385.269228,1,0
41,2,61,41817.73,0,5.326776882,12,2,0,0,1,139.965008,1566.414462,1,0
1431,0,23,77548.98,1,11.47612243,7,0,0,0,1,137.461553,992.3896521,0,0
522,0,24,62700.71,0,16.12607,15,0,0,1,0,149.9483,4656.466477,0,1
3814,4,54,30398.93,0,10.79945853,10,1,1,1,0,144.988941,1244.404963,1,0
178,2,27,49672.91,0,11.93478,16,1,1,0,1,129.9598,1038.488008,1,0
3278,3,77,36545.88,0,5.93514,12,3,1,0,0,117.4686,1235.844622,1,0
2875,0,35,64075.52,0,10.21228,8,0,1,1,0,197.4945,1484.886328,0,1
373,0,58,12883.78,0,6.752764,15,1,0,0,0,104.9643,5088.824488,1,0
1394,0,38,12723.64,0,9.613071,12,0,0,0,0,124.9781,3650.098328,0,1
18304,2,72,17236.27,0,3.849382458,16,2,1,1,0,194.958118,580.4609705,0,1
152,1,25,21362.66,0,11.58005,10,1,0,1,0,149.9447,6273.352469,1,0
28465,1,64,57498.9,1,5.604732,8,2,1,1,1,265.1283,5234.71552,0,1
3590,2,77,94990.56,0,5.378491,11,1,0,0,0,92.48802,682.9150315,0,0
666,0,50,42093.64,0,11.44655577,11,1,0,0,1,139.99789,683.8622599,0,0
10012,3,29,34098.95,0,7.228889,13,0,0,1,0,137.4684,978.9249944,0,0
9025,2,24,36024.36,1,8.466816,13,1,0,1,0,139.9816,1297.915797,0,0
299,1,55,42515.3,0,7.173919,12,1,0,0,1,159.9805,4688.358124,0,0
13547,1,78,22365.28,1,10.80393657,19,1,0,1,1,207.609354,1323.028419,0,1
321,1,68,57844.94,1,13.72595127,9,2,1,0,1,197.470195,1356.12218,1,0
13568,4,43,15660.93,0,5.34790696,15,1,0,0,0,179.965581,1440.784345,0,1
3245,1,24,23800.51,0,14.46492,14,1,0,0,1,159.9476,6327.983433,1,0
18937,6,26,25683.2,0,11.20259,17,0,1,0,1,149.9598,6318.942793,0,1
1336,0,18,11718.07,0,10.84742,11,0,1,1,1,225.1457,6051.457992,1,0
10815,0,75,61350.75,0,5.20269,13,1,0,1,0,159.9642,5630.09035,0,0
1085,4,28,17101.08,0,7.20065374,8,2,1,0,1,129.959755,1756.819542,1,0
2781,9,20,48552.54,0,9.012997,17,1,0,0,1,139.9512,6265.689465,1,0
28666,3,54,13765.39,1,16.68178185,8,2,0,1,1,232.637807,2401.406545,1,0
8750,2,52,81482.8,0,5.325341,13,2,1,0,1,139.9792,843.1843931,0,0
1871,0,36,50827.4,0,5.274854,16,2,1,0,0,127.5112,837.2841389,0,0
20269,4,60,42784.82,1,6.129509309,12,0,1,1,1,212.655686,2676.789803,0,0
195,1,87,55132.91,0,9.570081,13,0,0,0,0,117.4872,6244.295389,1,0
26943,4,60,38692.31,1,10.9725355,11,2,1,1,1,267.664655,1640.006106,0,1
89075,4,49,27950.05,0,8.088610041,14,1,0,1,0,139.934918,2275.16632,1,0
19345,0,69,46403.85,0,8.293686,12,3,1,1,0,187.4811,6754.429939,1,0
52,4,71,94629.64,0,10.30866,14,1,0,0,0,127.4738,2435.584022,1,0
143,5,36,53473.62,0,8.033087,8,1,0,0,1,159.9476,4575.351511,1,0
631,9,69,35524.46,0,8.836395031,7,0,0,1,0,152.457857,2623.835938,1,0
3052,2,58,17104.94,1,11.22141288,15,0,0,1,1,200.118516,1072.481938,1,0
848,3,25,44804.59,0,8.867392,13,1,0,1,0,127.4586,5394.915308,0,0
316,2,70,7172.86,0,8.239022,11,2,0,0,0,172.4885,6626.316041,1,0
3039,2,81,34414.89,1,10.5336786,15,1,0,1,1,220.161527,838.173682,0,0
4242,4,42,29125.59,0,13.03944,9,1,1,1,0,174.9755,1282.323667,0,1
189,1,83,137119.7,0,10.2213,9,0,0,1,0,162.4713,465.629346,0,1
16665,1,82,57339.59,0,8.890401,15,1,1,0,1,194.9882,6292.15687,0,1
286,6,34,24721.14,0,7.323119,10,1,0,0,1,139.9512,6160.220905,1,0
28576,7,46,22585.74,0,10.7048,11,2,1,1,1,210.127,6356.677859,0,1
4207,4,73,71134.21,0,9.067273,18,0,0,0,0,124.9781,6101.379973,0,1
320,3,78,50854.38,0,8.122139,12,3,0,1,0,162.4538,6013.937985,1,0
51275,2,40,32524.56,1,12.78424,11,2,1,1,0,207.4811,1299.583627,0,1
237,3,69,84810.48,0,15.98748,12,0,0,0,1,127.4887,545.9811422,0,0
879,1,77,54980.0,0,6.364855,11,2,0,1,1,220.1323,5652.969156,0,1
303,3,73,79117.6,1,11.14249,15,1,0,0,0,92.45514,709.6900125,1,0
657,3,77,24188.94,0,15.07977,9,1,1,1,0,132.4798,6093.659885,1,0
15604,0,72,18408.94,0,9.362849722,12,2,0,0,0,179.965581,1146.199921,0,1
613,3,33,39381.88,0,4.575053,15,0,0,1,0,204.9496,3847.123645,0,1
1063,1,47,84067.95,1,7.742301,8,0,0,0,1,192.4567,1928.36236,0,1
30522,1,19,19639.83,0,5.489232783,11,1,0,0,1,159.965008,587.538153,0,1
54023,3,64,17126.28,0,12.70547,9,0,1,0,0,160.0013,1507.684892,0,1
18540,3,36,3686.27,0,14.55875,10,2,1,0,1,174.9882,5580.901602,1,0
171,0,19,11943.45,0,8.642754,8,2,0,1,1,232.6415,1872.389857,0,1
191,2,60,51591.16,0,15.17395,9,1,0,0,0,124.9781,5981.238779,0,1
22275,4,48,5952.44,0,8.355446,8,1,1,0,0,107.5286,476.7850753,0,0
2099,4,54,31318.14,0,14.79008,14,0,0,0,1,207.4754,5714.324105,1,0
233,1,62,61174.45,0,11.90278,13,2,0,0,1,162.447,1585.841616,1,0
0,0,30,117867.2,0,12.96924,16,0,0,1,0,137.4684,6233.66124,0,0
7863,1,80,50705.77,0,12.9098,17,1,0,1,0,184.9963,4081.555041,0,0
2073,1,33,31292.07,0,18.11802,17,0,1,1,1,277.6375,5991.45754,0,1
