Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,OnlineSecurity,StreamingTV,StreamingMovies,MonthlyCharge,Bandwidth_GB_Year,InternetService_DSL,InternetService_Fiber Optic
8075,2,72,53458.43,0,15.80514,15,0,1,1,1,225.132,6727.30047,1,0
8385,3,62,32250.13,0,14.16682,11,4,0,0,1,214.9663,5571.246619,0,1
2103,0,80,61544.69,0,10.16994,6,1,0,0,1,214.9663,5184.395666,0,1
270,0,39,11020.25,0,3.727902,8,1,0,0,0,134.9509,487.9567265,0,1
27726,3,44,22690.69,0,3.892708,13,0,1,1,0,164.9889,5947.364442,0,1
9201,4,18,51899.15,0,5.072082,9,0,0,0,0,124.9643,4984.849588,0,1
620,0,28,94788.34,0,14.55317,14,1,0,1,0,104.9629,453.3963183,0,0
2592,3,45,7998.07,0,7.45222,13,0,1,1,0,165.0182,6274.153212,0,0
179,1,43,35583.03,0,4.84294,9,2,1,1,0,162.4818,5845.199618,0,0
8354,3,30,53901.68,0,10.40897,10,1,0,1,0,137.4392,5748.685143,0,1
802,0,46,57318.2,0,4.344131,11,0,0,0,0,137.4698,6016.804026,1,0
32539,0,58,46426.0,0,9.408080299,15,2,0,0,1,114.965789,386.0863102,0,0
151,0,82,87315.7,1,8.352797526,9,0,0,1,1,242.610632,1267.731181,1,0
2912,3,70,16232.47,0,10.09976546,10,0,1,1,0,184.985293,742.9131016,0,1
1457,0,31,28814.47,0,6.900384,13,0,0,0,0,137.4836,2945.865945,1,0
612,10,23,12382.36,0,7.258759,12,2,1,0,0,107.4958,1179.03962,1,0
2215,0,83,14571.81,0,13.61762,14,2,0,1,0,152.4441,6179.798997,1,0
6835,3,63,31486.36,0,7.661634,13,4,1,0,0,117.4686,5981.786697,1,0
36959,0,38,26353.03,0,6.445166,12,0,0,0,1,169.9378,5503.629445,0,1
156,0,58,23080.06,0,8.421514,10,0,1,1,0,187.4847,616.2094946,0,1
6508,8,54,18124.5,0,8.946399,10,0,1,0,1,152.4884,4648.662738,0,0
29018,3,56,62276.09,0,9.675976,10,0,0,0,1,214.9525,5466.255604,0,1
4435,3,75,45412.84,0,11.07379392,14,2,0,1,0,172.457857,1090.460081,0,1
10577,3,19,46256.01,0,7.65807,14,0,1,0,0,137.4686,657.1195012,0,1
22892,0,78,19755.18,0,4.773365,9,0,0,0,1,194.9663,5735.231545,1,0
2108,0,86,128998.6,0,11.69295,15,2,1,0,1,162.4689,4780.816747,0,1
6975,0,77,32382.9,0,10.29131,15,1,0,0,1,159.9942,1459.766208,0,0
902,0,24,48005.6,0,8.682117,13,1,1,0,1,172.4555,583.6805521,0,1
11850,2,24,24799.72,0,14.69987,11,1,0,0,0,137.4872,529.8555137,0,1
11816,1,77,38413.81,0,10.85134,9,3,1,0,1,129.9598,6121.333453,1,0
505,2,58,126805.9,0,10.36212,17,0,0,1,0,149.9913,5052.181985,0,0
90,3,22,91563.15,0,11.94875,13,1,0,0,1,127.4421,969.8255583,1,0
618,0,50,87724.62,1,9.874503,19,1,0,1,1,187.6094,6743.861668,1,0
6982,0,26,13101.08,0,10.8327,7,1,1,0,1,149.9598,5481.366195,0,1
228,0,71,29709.19,1,10.58657312,16,1,1,0,1,152.455519,1364.133317,1,0
3769,2,27,60364.04,0,10.82253,11,2,1,1,1,222.6362,2192.448535,0,1
2432,0,38,58762.0,0,11.03118,18,2,0,1,1,220.1185,5303.936549,0,1
207,1,65,39445.92,0,9.371171,11,2,0,1,1,265.147,5128.476246,0,1
29143,1,55,9703.25,0,6.863563999,12,2,0,0,0,144.960655,426.0222677,0,1
222,4,79,33028.84,0,4.93801,14,1,0,1,0,162.4676,6602.646284,1,0
6302,1,68,26983.6,0,10.38436,5,1,0,0,1,214.9663,4670.326557,0,1
967,4,80,58012.2,1,14.33285,14,1,1,1,1,270.1604,5655.619699,1,0
40,2,88,52464.43,0,3.459167,16,1,1,1,1,235.1591,5674.248741,0,1
423,1,32,42197.7,0,11.25886,17,0,1,0,0,175.0062,4129.863047,1,0
2326,0,36,24084.76,0,6.332682,11,1,1,0,1,162.4689,992.4258553,0,1
1352,1,48,73601.3,0,10.43623772,12,0,1,0,0,149.99153,749.2520943,0,1
7519,4,42,23813.32,1,8.927502,10,0,0,1,1,222.6281,1746.862212,1,0
34313,0,65,9626.88,1,9.902107,12,2,0,0,1,204.9797,761.3473324,0,1
3697,1,44,31121.82,0,6.342824,16,1,1,0,0,107.5286,4017.126949,0,0
586,1,82,40183.01,1,10.3853182,9,1,0,1,1,232.637807,1342.310858,1,0
4651,3,61,18708.42,0,9.543086,15,1,0,1,0,184.9496,1566.320356,1,0
26659,0,87,56537.88,1,11.51744058,11,2,0,0,1,127.442069,1659.769248,1,0
2144,1,22,21278.71,1,13.24354261,7,1,0,0,1,182.490006,736.9303356,0,0
30050,5,44,146958.0,0,14.5306,8,0,1,1,0,184.9853,6312.410152,0,1
8140,3,25,35159.56,0,9.592787,14,0,1,1,0,197.4945,5949.914693,0,1
712,10,22,56215.68,0,9.154931,5,0,0,0,0,124.9607,1527.543295,1,0
14942,0,37,29952.37,0,10.02423,13,1,0,0,0,112.4551,5633.460754,0,1
9354,3,42,109574.2,0,6.32009,9,0,1,0,1,174.9882,6425.61851,1,0
4112,4,68,46018.62,0,12.46238,15,2,0,0,1,172.4567,6568.314412,1,0
30697,0,24,36091.7,0,12.18643,10,2,1,1,0,139.9568,4969.32191,0,1
12230,1,28,9020.92,0,11.75472,17,1,1,0,1,217.484,5857.586167,0,1
90,4,68,173978.0,1,10.32772,10,1,0,1,1,222.6281,6605.855412,1,0
2141,2,31,35023.77,0,5.879101,15,3,1,1,0,162.4526,1455.55459,0,1
1463,0,60,24024.91,0,11.84544,12,0,0,0,0,114.9509,4839.528738,1,0
3365,0,57,21253.32,0,4.612988,6,0,0,0,0,179.9794,5229.143504,0,1
27946,3,81,28986.88,0,13.7377,8,1,0,1,0,149.9913,6193.00568,0,0
33103,5,23,23946.97,1,11.43130499,11,0,1,0,1,217.470195,1233.819233,0,1
650,6,85,51302.57,0,9.854252,10,0,0,0,0,172.4885,6072.286168,1,0
2688,2,32,56607.8,0,11.78232,15,3,1,0,0,115.0021,1945.332394,0,0
0,2,62,28435.83,0,9.41977,7,2,1,0,1,152.4555,1832.163914,1,0
1083,0,40,99195.08,1,7.913676085,16,1,0,0,1,194.966286,1623.273925,1,0
42614,4,49,13218.2,0,7.295501,15,1,0,1,0,139.9349,5774.350984,1,0
431,2,68,79645.56,1,7.695657,14,3,0,0,1,194.9663,1312.11903,1,0
320,0,66,35478.83,0,9.216302,14,0,0,1,0,104.9629,5990.24437,0,0
20450,1,66,25397.44,0,16.84100845,12,1,1,0,1,184.964681,1113.993679,0,1
27848,2,57,56121.37,0,14.6661,12,1,0,1,1,220.1478,6276.75062,0,0
3755,0,75,72603.49,0,12.66401,13,1,0,0,0,134.9509,1321.951163,0,1
204,2,83,125288.6,1,11.55733,12,1,0,0,1,172.4742,364.1796625,0,1
397,2,81,49975.22,0,11.38322,10,1,1,1,1,235.1417,6821.289567,1,0
3831,2,69,49613.0,0,7.862148,11,0,0,0,1,162.447,5946.265703,1,0
171,4,36,31975.58,0,13.92475,7,1,0,1,1,212.6415,5702.76012,1,0
929,1,36,10530.09,0,12.52296,13,0,0,1,0,152.4441,5010.806069,1,0
293,2,49,67763.0,0,7.333924,9,1,0,1,0,127.4586,5972.690077,0,0
1566,0,63,21053.35,0,10.69284712,8,2,1,0,1,174.991856,1088.263081,0,1
60270,4,41,49109.27,0,14.51214,12,3,1,0,0,127.4958,6033.167408,0,1
3519,1,18,46074.13,0,13.31621,10,0,0,0,1,139.965,6207.037282,1,0
19151,1,73,29693.07,0,12.20093,8,1,0,0,0,147.4601,532.1499344,0,1
6470,0,85,61034.25,0,5.436159,13,2,0,0,0,124.9781,1657.906578,0,1
3052,9,23,4064.62,1,8.461468748,17,0,0,1,0,129.994975,1038.488303,0,0
838,0,23,53227.7,1,15.29979,13,1,1,1,1,232.6228,1388.043021,0,1
3291,0,28,31654.75,0,5.064663,10,4,1,0,0,142.5007,2214.155609,1,0
1331,1,40,3730.38,1,10.73059843,18,1,1,1,1,247.664655,1338.247732,1,0
8684,0,36,21092.07,1,5.676999,13,2,0,1,1,232.6415,1161.766944,0,1
467,1,52,8257.65,0,13.93304,15,1,1,1,0,155.0084,1364.293464,0,0
27525,2,47,38886.05,1,13.56065,18,2,0,0,0,104.9643,812.2973605,1,0
25752,5,32,22117.1,0,6.468919,12,3,1,1,1,190.1737,4390.887942,0,0
8959,2,44,10331.03,0,8.754248,15,1,1,0,0,147.4783,558.9941784,0,1
30125,1,53,45693.25,1,14.54552,11,2,1,1,0,132.4798,1421.45141,1,0
3108,2,59,66148.83,1,7.718284,12,1,0,1,1,235.1372,1374.762505,1,0
21556,1,24,2405.39,1,13.40189,16,0,0,1,1,240.1149,1419.629707,0,1
9357,3,78,12430.83,0,10.20077,13,0,0,0,1,162.447,6304.333517,1,0
341,0,18,54102.22,0,6.897465,8,2,0,0,0,104.9643,6343.360731,1,0
0,2,51,14817.22,1,11.18732698,16,0,0,1,1,200.132293,1537.296207,1,0
2946,4,74,79890.24,0,7.279879,10,1,0,1,1,200.1323,1280.101622,1,0
1269,1,42,143641.2,0,5.990015,11,2,1,1,1,257.6549,6104.448181,0,1
194,3,76,54067.41,1,10.43971,15,1,1,1,1,225.132,1540.445045,1,0
14580,3,52,63089.7,1,8.048411,12,2,1,1,1,222.65,1512.125761,0,1
2540,2,54,19694.03,0,12.43606,11,2,0,0,1,214.9663,5305.491342,0,1
3381,0,55,44493.49,0,13.88702214,12,2,0,0,0,192.48852,586.7422583,0,1
38620,2,22,51198.44,0,7.682652,13,2,1,0,0,137.4978,1600.620121,0,0
6447,1,35,14953.78,1,13.83450553,9,0,0,1,1,200.132293,1341.595521,1,0
1114,0,30,21200.76,0,13.4046,11,0,1,0,0,127.5112,831.986868,0,0
1706,0,84,27123.66,0,12.32696,13,1,1,0,1,165.0113,5986.22023,0,0
4300,1,75,24385.38,1,11.77549,11,1,0,1,1,255.1665,847.0257353,0,0
16882,1,27,41151.14,0,8.272244827,11,3,0,0,0,157.483594,1575.683555,0,1
502,0,22,16874.68,0,14.7376853,11,0,1,0,1,149.988989,1134.880009,0,0
2594,3,74,23519.01,0,8.838694,8,0,0,0,0,157.4698,4356.229848,0,1
20235,0,75,30814.46,1,4.840632447,10,1,1,1,0,187.481057,2091.178584,1,0
1519,4,56,36679.13,1,10.47542,14,1,0,1,0,127.4586,757.4450596,0,0
241,1,70,51721.64,0,10.05388383,12,2,0,0,0,79.978861,418.6206885,0,0
1075,4,21,94836.83,1,11.47009,8,0,1,1,1,257.6375,1900.983013,1,0
129,1,39,17768.57,1,3.093082,15,1,1,1,0,132.5127,620.1308589,0,0
25256,0,47,42429.53,0,11.43603,12,2,1,1,1,225.1457,6175.505483,1,0
22849,8,20,37741.16,0,9.961483356,10,1,0,0,0,92.455141,2156.405261,1,0
3758,2,71,62781.25,1,11.66278135,11,0,1,0,1,174.988208,1516.797047,1,0
25463,1,86,8206.64,0,9.211292,11,0,1,0,0,159.9875,5339.932352,0,1
332,3,49,24271.95,1,7.262788,14,0,1,0,1,194.9744,1209.038145,0,1
54540,0,39,29732.28,1,5.790541,11,0,0,1,1,187.656,6023.656633,0,0
0,3,66,10219.32,0,7.751726,17,2,1,0,0,114.9728,501.6283743,0,1
5430,2,21,13893.6,0,10.54374,14,1,0,1,1,252.624,5848.614354,0,1
13538,3,64,17204.03,0,12.67534,15,2,0,1,0,117.4392,6272.523927,1,0
240,2,85,7543.45,1,15.41425,12,2,0,1,0,172.4733,538.267259,0,0
4901,2,62,4662.37,1,8.957166926,13,3,0,0,1,184.979684,1026.387172,1,0
1363,1,35,123006.3,0,9.006029,12,0,0,0,1,159.9512,3376.351709,0,1
2127,0,84,29511.28,0,8.685498,20,1,0,0,0,159.9794,5055.502095,1,0
3716,0,50,13238.2,0,12.39145,6,1,0,1,1,207.6094,6127.79877,0,1
687,1,71,31172.22,0,11.31757,12,1,1,1,1,242.6326,6291.039364,0,1
1305,0,45,26053.32,1,11.25811,17,1,0,0,1,204.9797,1570.913875,0,1
24653,4,87,53420.34,0,8.120857113,9,0,1,0,0,147.478341,1119.209685,0,1
2782,3,81,15263.7,0,16.4022,8,2,1,0,0,162.5299,6074.151439,0,0
1577,1,72,40181.23,0,10.06669,8,1,1,0,1,162.4689,4489.316917,0,1
15569,0,57,20611.13,0,8.780371,12,1,0,0,0,179.9794,1207.589721,0,1
4709,2,50,16581.24,0,14.114,10,0,0,1,0,204.9496,5731.449527,0,1
336,1,70,92344.97,0,8.661994,15,1,0,0,1,139.965,5361.534076,1,0
924,0,55,14560.64,1,13.87342,15,0,0,1,1,275.1198,4901.452536,0,1
29154,8,19,70962.7,0,12.1247,16,0,1,1,1,245.1283,6562.450391,1,0
2692,4,49,40059.29,0,8.189489,12,0,1,0,1,174.9919,5976.795747,0,1
314,4,37,9447.9,0,10.66131,12,2,0,1,0,129.9483,1241.024324,1,0
100,0,35,38418.96,0,11.41893,9,0,1,0,0,127.4783,1177.477272,1,0
128,0,23,28987.95,0,7.553373948,9,2,1,0,1,207.49737,1270.22182,0,1
56641,0,19,66370.29,0,5.10323,14,2,1,1,0,174.9618,6399.072403,0,1
17806,2,64,5387.61,0,11.80636108,6,1,0,0,1,179.947583,955.7834668,0,1
13622,2,33,30533.59,0,10.23625,12,1,0,0,0,104.9781,1241.231205,1,0
87509,3,36,55110.25,0,10.07036,12,1,0,1,0,137.4392,4901.470822,0,1
2713,2,41,37875.94,0,10.64504,12,1,0,0,1,114.9658,5932.111783,0,0
2892,3,52,62132.48,0,5.086827,10,2,1,0,1,162.4653,6607.644904,1,0
8248,1,28,21861.69,1,11.28505526,9,0,0,0,1,202.443347,676.2054121,0,1
10712,4,38,23142.81,0,11.36718,13,1,1,0,1,149.989,4391.256935,0,0
30010,0,27,43778.76,0,7.779153,7,0,0,1,0,162.4713,4826.3573,0,1
448,1,58,46509.62,0,13.21498,11,0,1,0,1,182.4653,5510.771354,0,1
382,0,66,36172.9,0,10.06837,18,2,0,1,1,210.1051,6376.639792,1,0
91,2,30,44831.61,0,12.24849045,9,2,0,0,1,149.984492,1990.914106,0,0
20322,1,54,26029.85,0,10.74527,5,0,1,1,1,255.1417,6373.036903,0,1
6986,0,30,26412.67,0,11.05068,14,1,0,1,0,149.9483,4819.60719,0,1
4037,3,42,116396.5,0,8.890669,12,0,1,1,0,207.4811,1680.40703,0,1
2067,8,30,19284.89,1,13.3061,11,1,1,1,1,222.65,2196.073405,0,1
1074,4,73,34142.96,0,8.636125,10,2,0,0,1,159.965,4926.954935,0,1
81,2,74,25376.01,0,9.078331,17,0,0,1,0,137.4684,1313.657019,0,0
11,1,28,32809.47,0,11.15044,10,3,1,0,1,174.9882,5258.0441,1,0
4409,0,21,12654.73,0,7.979052,6,0,1,1,1,222.6654,5989.347785,0,0
302,2,63,16964.77,0,16.37914,6,0,0,0,1,159.9512,954.1821997,0,1
12914,3,31,19800.81,0,10.31551212,11,2,0,0,1,139.965008,1313.492851,1,0
2226,3,45,38936.96,0,10.54543,10,3,0,1,0,182.4676,793.8062657,0,1
197,4,67,83791.29,0,11.47314,10,1,1,0,0,169.9741,4465.392448,0,1
2984,0,38,9800.21,0,8.262437,11,1,0,0,0,137.4698,6396.071626,1,0
730,4,36,116453.0,1,10.45427,12,0,1,0,1,129.9598,1607.273001,1,0
7020,2,44,13288.6,0,12.67159952,13,0,0,1,0,152.457857,1768.55004,1,0
873,1,79,73900.03,0,10.22188,12,1,0,0,0,114.9509,5740.41201,1,0
9103,2,49,27386.18,0,11.69753,13,0,1,0,1,197.5169,5910.47033,0,0
26054,1,35,92162.79,0,12.56509,10,0,1,0,0,127.4958,5805.233954,0,1
2370,1,22,46078.58,0,10.23339712,16,1,1,1,0,152.462354,1323.979879,1,0
11188,3,69,95360.44,0,14.90809,17,0,0,1,1,220.1323,5842.03594,0,1
490,0,85,76184.47,1,8.665638946,10,1,0,0,1,172.470522,771.9557231,1,0
8428,4,44,59338.59,0,13.17979,11,1,0,0,1,114.9658,4393.579424,0,0
3094,0,18,13036.7,0,14.92629,17,1,1,1,0,139.9568,5380.823835,0,1
1174,0,50,137978.3,0,10.94259,20,3,0,0,1,172.4567,4323.817647,1,0
6923,5,55,33588.84,0,10.74788638,9,0,0,0,1,182.460772,3099.922244,0,1
46064,1,60,37703.83,1,4.946414499,12,1,0,1,0,184.967019,1828.279015,0,1
378,3,75,33916.31,0,8.18883,5,0,1,0,1,129.9926,1116.324602,0,0
2350,0,25,49718.59,0,7.839192,12,2,0,0,1,182.4608,2585.068343,0,1
21394,2,37,23757.46,1,11.89332,8,0,0,0,1,182.4433,1479.383716,1,0
34519,3,72,36209.68,0,10.02146,13,1,0,0,0,147.4738,375.6589979,0,1
786,1,20,46984.61,0,10.1309532,11,0,1,1,0,139.95684,989.9918587,0,1
10827,0,59,28937.58,1,10.64353,11,2,0,1,1,207.6386,1071.748463,0,0
33287,2,68,30006.94,0,7.929892,8,0,0,1,0,117.4392,6309.777908,1,0
3522,0,40,38077.09,0,12.63262,15,0,0,1,1,197.6288,6291.972267,0,0
28049,3,82,89484.89,0,12.74981,11,2,0,0,0,92.5018,4445.615287,0,0
1909,0,57,29448.24,1,7.829908,14,1,0,1,1,235.1372,1696.720466,1,0
21177,0,56,23021.26,0,5.401204,16,3,1,0,0,149.9741,6136.96562,1,0
20543,4,29,48257.2,0,13.29045,12,2,0,1,1,255.1372,4912.958462,0,1
1493,8,41,12021.28,1,9.753602,10,1,0,0,0,114.9838,1109.677542,0,0
207,2,44,14928.96,0,17.56798903,14,2,0,0,0,147.473844,939.7181324,0,1
2007,0,85,49295.81,0,11.05648,14,1,0,1,0,117.472,962.301603,0,0
21939,4,41,24619.98,0,9.679552,8,2,0,1,1,240.1149,5849.697782,0,1
26044,0,58,17116.5,0,15.09047,14,0,0,1,0,152.4441,776.5788688,1,0
784,2,89,40648.31,0,6.181571,14,2,1,1,0,187.5139,5893.164803,0,0
2816,0,57,29976.15,1,9.759360165,14,0,0,0,1,207.475448,1284.442486,1,0
19593,2,19,26319.53,0,8.382585,13,1,0,0,1,139.965,3158.141347,1,0
2963,0,36,30140.83,0,14.50243,10,1,1,1,0,174.9755,5942.591122,0,1
14863,3,88,44238.22,1,9.252428,9,0,1,1,0,162.4526,522.4324646,0,1
1468,1,34,31461.9,0,8.594848,10,1,0,1,0,172.4404,6278.608691,1,0
26291,1,55,77381.71,0,11.57025,9,2,1,0,0,127.525,4355.447904,0,0
0,3,28,25747.86,0,11.9755,13,0,0,0,1,192.4705,6458.177025,0,1
8303,1,73,37149.4,0,10.48123205,17,0,1,1,0,142.499263,1250.94478,0,0
15420,1,60,45091.73,0,11.1808,12,1,0,0,0,144.9607,1126.457158,0,1
428,1,76,28911.98,1,14.29507,13,0,0,0,1,139.965,826.331106,1,0
27590,3,23,17814.0,1,18.19542503,14,0,0,0,1,159.947583,1046.054674,1,0
20897,3,80,42920.9,1,11.97456051,9,2,1,0,1,162.511928,1354.387011,0,0
6762,0,27,14624.56,1,10.61552,15,3,0,1,1,222.6281,2768.129883,1,0
357,3,80,51082.1,1,11.48824,10,0,0,1,1,287.6427,1292.497362,0,1
148,4,27,76518.34,0,10.84123,12,0,0,1,1,207.6094,4955.138722,0,1
14657,4,33,64328.0,0,9.559166,12,1,0,0,1,159.965,5923.952015,0,1
3521,2,43,20496.34,0,7.476446,11,1,0,1,0,139.9678,4865.394915,0,0
1888,0,46,64782.28,0,11.14118,15,3,0,0,0,159.9656,5462.617829,1,0
7284,1,25,32479.8,0,12.1254,11,1,0,1,0,182.4676,1453.840704,0,1
4246,0,75,26811.22,1,10.9973,12,1,1,1,1,225.1457,1340.927976,1,0
1868,2,49,53025.02,0,7.721097,14,1,0,1,1,210.1518,5566.284588,0,0
37639,8,37,34261.92,0,10.81085,14,2,0,0,1,184.9797,6597.155039,1,0
365,1,20,62174.76,0,8.081801,11,0,0,0,1,169.9671,5579.99579,0,0
20150,0,80,24570.19,0,3.609651,13,1,0,1,0,162.4538,1512.108737,1,0
22553,5,80,47832.37,0,7.75187,17,2,1,0,0,94.97283,4734.546819,1,0
3299,0,42,33436.51,0,4.86844,11,0,0,0,1,159.9512,5341.417352,0,1
7093,1,55,68622.59,0,8.326264,10,0,0,1,0,129.9621,1426.604038,1,0
673,3,65,36333.77,1,10.48393458,13,3,0,1,0,192.440432,547.9869964,0,1
2981,5,78,49914.94,0,6.40204,20,1,1,1,0,119.9897,4648.186854,0,0
2047,6,37,18685.16,0,10.28292,10,0,0,1,1,287.6427,6351.617139,0,1
736,3,24,88325.38,0,11.11017,8,1,1,0,1,204.961,6436.529978,0,1
28006,0,21,26162.53,0,12.50068,15,0,0,1,0,129.995,4315.294634,0,0
830,1,23,35669.12,0,9.642833,17,1,1,0,1,174.9882,6658.685288,1,0
983,0,22,26998.56,0,14.63594,13,0,1,1,0,139.9861,2616.567484,0,0
3422,1,82,31023.93,0,7.945183,13,0,0,0,1,149.9378,4956.677539,1,0
561,2,86,41998.76,0,10.70391,9,0,0,0,1,192.4705,4042.881848,0,1
247,1,87,68105.34,0,8.799767,10,3,0,0,1,172.4742,5575.553256,0,1
2047,0,66,19106.09,0,12.22463,12,1,1,1,1,245.1457,4138.249014,0,1
635,5,84,19430.58,0,10.57996614,17,1,1,1,0,174.961766,1173.562649,0,1
11631,8,86,81116.14,0,7.295808186,14,1,1,1,0,120.003499,1976.347042,0,0
1928,3,38,62064.97,0,15.18246,9,1,0,1,0,182.4538,6273.353878,0,1
5234,2,76,50491.3,0,9.94047,10,2,0,1,0,182.4538,5372.192462,0,1
5061,2,78,128842.9,1,9.442846,10,2,0,1,1,245.147,5546.415428,1,0
23064,0,65,18347.88,0,15.35326,11,3,0,0,0,157.4836,1333.059808,0,1
34,6,56,8483.28,0,10.17608,10,0,0,0,0,147.4738,5401.717861,0,1
294,1,49,3780.35,0,7.332892,14,0,1,1,0,152.509,6081.602554,0,0
1179,3,55,15872.85,1,11.70709,15,1,0,1,1,207.6386,1045.733553,0,0
406,4,25,105969.1,1,17.26615,9,1,0,0,0,179.9656,787.75587,0,1
703,0,26,41879.1,0,12.29165611,11,0,0,1,0,117.439154,1775.838153,1,0
5659,0,52,31234.72,0,10.93917,13,0,1,0,0,149.9741,5456.006313,1,0
745,1,49,27720.0,0,12.17826323,9,2,1,0,0,129.977753,2010.958936,1,0
48386,0,52,56339.53,0,11.24743,11,0,1,0,1,172.4848,6130.392142,0,0
4389,0,21,21786.91,1,9.777239043,8,1,1,1,1,290.160419,1150.574869,0,1
733,4,19,12002.38,0,13.54895,10,0,0,1,0,117.4392,2322.340226,1,0
3989,3,35,56014.49,1,7.523463124,14,1,0,1,1,175.133074,2019.788427,0,0
3874,0,51,44847.15,0,13.7101,7,1,0,0,1,162.4937,4021.932527,0,0
912,4,49,56408.34,0,6.941927,12,1,0,1,0,152.4579,4731.734078,1,0
94395,1,29,10887.66,0,8.31466824,6,1,0,1,0,172.457857,2057.159348,0,1
12808,0,36,28434.15,0,9.30836,18,0,0,1,0,117.4392,4762.552792,1,0
31196,3,64,19114.71,0,8.644135,9,1,1,0,1,194.9882,4745.32751,0,1
253,7,71,32765.97,0,11.31643,15,1,0,1,1,240.1149,4979.183398,0,1
4907,0,23,26493.5,0,9.948834,17,2,0,1,0,172.4579,588.3651083,0,1
109,2,33,26284.13,1,13.22236,7,0,1,1,1,210.127,1291.871722,0,1
12058,3,56,35497.4,1,11.20268,12,0,1,1,1,265.1283,1422.55591,0,1
1099,3,66,16885.35,0,11.46614,11,3,0,1,0,137.4684,5532.302162,0,0
17055,4,30,72270.25,0,0.120057716,15,1,1,1,0,164.985293,1464.442974,1,0
69,3,75,46745.03,1,7.199791,7,3,1,1,1,277.6513,1017.250159,0,1
14990,8,36,18232.01,0,13.7442,9,1,0,0,1,179.9476,1786.342426,0,1
2263,1,45,83931.89,0,7.552561,9,3,0,0,1,182.4433,5510.746113,1,0
20884,0,39,8809.37,0,12.27326,9,2,1,1,0,139.9568,1392.096076,0,1
2500,2,43,14890.08,0,1.33256,10,0,1,1,0,172.4624,5494.745121,0,1
2413,3,58,101681.0,0,8.968992,14,0,0,0,1,149.9707,5804.870522,0,0
20825,4,35,25934.55,0,6.569174155,11,2,1,0,1,130.006414,1829.923575,0,0
9073,2,29,111779.6,1,7.214022,9,0,0,0,1,139.9512,1344.195225,1,0
5863,1,26,33554.09,1,9.504751,18,1,0,0,1,174.9699,1774.889088,1,0
749,0,19,54808.33,0,6.799417,5,0,1,1,0,187.4673,5769.871286,1,0
24878,2,43,66377.96,0,13.38995,15,0,1,1,1,290.1604,6600.127641,0,1
3867,3,22,19406.97,0,15.21903,14,0,0,1,1,220.1185,5006.001706,0,1
252,6,62,32733.34,1,8.516783,10,1,1,1,0,177.4945,1499.696874,1,0
875,0,72,26990.25,0,8.214286,11,1,1,1,0,174.9755,4856.265598,0,1
14796,1,76,29005.1,1,11.97165632,14,0,0,1,1,207.638588,635.4288732,0,0
19869,2,62,28502.33,0,7.248946018,10,1,0,0,1,172.47417,1729.837284,0,1
191,1,82,58102.4,0,8.680968,11,1,0,0,0,114.9838,5729.606483,0,0
5849,8,87,22635.96,0,16.00915,15,0,0,0,1,149.9378,6568.053155,1,0
37080,0,67,17899.79,0,8.565618,14,0,1,1,0,139.9568,4571.4966,0,1
22547,2,88,36315.29,0,7.287197615,16,3,0,1,0,129.948316,676.1747964,1,0
2889,4,76,42496.34,0,8.34686,14,0,0,1,0,129.9621,1163.746203,1,0
29747,1,75,26248.17,0,7.79697,11,0,0,0,0,157.4698,5757.088887,0,1
9948,1,78,48318.32,1,6.346383,12,3,0,1,0,169.9447,462.4081269,0,1
1131,1,25,43930.42,0,11.49429,13,1,0,0,0,169.9928,444.2368102,0,1
22225,0,72,64719.02,0,13.96002,12,0,0,0,1,127.4887,1617.794287,0,0
190,1,84,7858.21,1,10.3891,7,1,0,1,0,104.9629,807.0176026,0,0
7762,0,19,48292.64,0,9.7879,12,1,0,0,1,139.9979,4957.435146,0,0
2288,4,65,132149.5,0,6.167016,10,1,1,1,1,257.6549,4665.041877,0,1
0,1,69,30256.32,0,9.487316,9,1,0,0,0,147.4601,4599.967755,0,1
40622,1,35,80011.9,0,6.616816,11,0,1,0,0,137.4686,5975.247846,0,1
5935,0,55,125002.34,0,4.937247087,14,0,0,0,1,182.476229,596.3449707,0,0
1455,3,79,49040.36,0,10.35485,11,1,0,0,0,179.9656,4940.355869,0,1
7836,0,41,78642.15,0,13.54202523,15,0,1,0,0,104.992311,886.3435693,0,0
1722,5,60,9483.24,0,3.340943,11,0,0,0,1,149.9378,4969.700877,1,0
1898,5,45,32000.75,1,7.686998495,18,0,0,1,1,220.161527,1618.259683,0,0
76,0,84,9967.84,1,4.199369,9,1,0,1,1,220.1615,2210.526102,0,0
143,1,18,20164.01,0,8.878152,14,0,1,0,1,194.9744,5068.172778,0,1
11627,0,59,32714.76,0,11.01588,9,0,1,0,0,117.5152,4756.034607,0,0
18532,1,75,71117.01,0,12.01013,9,1,0,0,0,137.4872,3432.332098,0,1
3667,3,37,13722.37,0,9.098168,17,0,1,1,0,184.9853,1275.385401,0,1
131,3,82,131511.8,1,9.457995,7,0,0,0,0,172.4885,1838.415776,1,0
708,1,78,27235.84,1,6.681633242,13,1,0,0,0,127.473844,1696.133718,1,0
135,0,74,59234.25,0,6.978157,11,2,0,1,0,137.4392,3980.552637,0,1
5967,0,55,32893.0,0,5.725661,16,1,0,0,0,179.9656,6006.935704,0,1
15171,1,18,12435.87,0,12.64401,11,0,0,0,1,127.4421,5980.119936,1,0
